Customer ID,Age,Gender,Marital Status,Occupation,Income Level,Education Level,Geographic Information,Location,Purchase History,Policy Start Date,Policy Renewal Date,Claim History,Coverage Amount,Premium Amount,Deductible,Policy Type,Preferred Communication Channel,Preferred Contact Time,Risk Profile,Credit Score,Driving Record,Life Events
71271,47,Male,Married,Teacher,116917,Doctorate,Punjab,38138,5/19/2019,11/3/2022,7/22/2023,2,642099,3355,959,Individual,In-Person Meeting,Morning,2,549,Clean,Childbirth
3858,40,Male,Divorced,Lawyer,77169,High School Diploma,Mizoram,17228,8/12/2019,5/4/2018,9/12/2023,1,631237,3246,1188,Individual,Phone,Evening,2,493,DUI,Divorce
32085,46,Female,Divorced,Manager,127351,Bachelor's Degree,Himachal Pradesh,57088,8/24/2018,8/17/2020,3/3/2024,5,544961,3411,1098,Family,Text,Weekends,1,596,Major Violations,Divorce
75779,51,Male,Single,Lawyer,87072,Doctorate,Goa,82881,7/10/2022,7/1/2022,6/26/2023,5,644345,4269,906,Individual,Phone,Evening,3,531,Accident,Divorce
4793,48,Male,Widowed,Doctor,94915,Master's Degree,Chandigarh,83448,1/20/2020,3/9/2021,8/15/2023,5,549409,3598,1152,Individual,Mail,Afternoon,2,517,Minor Violations,Retirement
48305,46,Female,Divorced,Entrepreneur,106698,Doctorate,Haryana,79047,12/11/2020,1/23/2019,6/7/2023,4,673191,3895,1097,Business,In-Person Meeting,Afternoon,2,619,Major Violations,Marriage
68475,36,Female,Widowed,Teacher,64251,Associate Degree,Manipur,64059,4/23/2018,8/13/2018,7/2/2024,2,565903,2623,1345,Group,Text,Morning,3,648,Minor Violations,Divorce
14101,51,Female,Divorced,Lawyer,71680,Associate Degree,Haryana,53322,7/9/2022,10/11/2019,6/13/2023,2,346092,2147,1365,Group,Mail,Anytime,0,527,Major Violations,Retirement
74768,41,Female,Divorced,Lawyer,69212,Master's Degree,Goa,96393,5/24/2018,6/19/2022,2/24/2023,2,646871,3156,1163,Individual,In-Person Meeting,Morning,3,538,Clean,Marriage
91100,51,Female,Single,Engineer,90970,High School Diploma,Andhra Pradesh,79757,6/12/2021,1/19/2023,12/23/2023,2,746514,3011,1161,Individual,Email,Anytime,3,536,Clean,Job Change
57698,41,Male,Married,Salesperson,87001,Bachelor's Degree,Meghalaya,67853,2/20/2018,2/2/2020,6/6/2024,1,411389,1201,1475,Group,Text,Anytime,0,623,Clean,Job Change
21056,39,Male,Widowed,Manager,69127,Bachelor's Degree,Meghalaya,85511,4/13/2018,6/1/2018,5/4/2023,1,497481,2358,926,Group,Mail,Evening,1,593,Accident,Job Change
87267,46,Female,Divorced,Salesperson,79547,Associate Degree,Bihar,60889,3/2/2020,2/12/2020,4/7/2023,0,206277,2140,1252,Business,Phone,Weekends,0,515,Minor Violations,Marriage
68711,43,Male,Divorced,Salesperson,115554,High School Diploma,Sikkim,52979,6/2/2022,12/1/2020,10/20/2024,5,591225,3994,1081,Business,Text,Afternoon,2,588,Major Violations,Marriage
54908,43,Male,Divorced,Manager,91970,Bachelor's Degree,Kerala,11978,3/27/2022,12/19/2020,7/24/2024,0,370789,2499,1358,Individual,Phone,Evening,1,564,Minor Violations,Job Change
56902,53,Male,Married,Entrepreneur,77381,Doctorate,West Bengal,95703,3/11/2020,11/22/2023,7/3/2023,1,505952,2326,1106,Group,In-Person Meeting,Evening,1,563,Clean,Childbirth
48549,39,Female,Widowed,Teacher,93215,Associate Degree,Haryana,89460,12/10/2018,12/21/2020,10/23/2024,3,448547,2260,1560,Family,Text,Morning,0,617,Minor Violations,Childbirth
47146,51,Female,Divorced,Teacher,111454,High School Diploma,Arunachal Pradesh,18299,5/28/2023,2/6/2018,7/19/2023,5,522977,3117,1359,Business,Phone,Morning,3,585,Clean,Divorce
59032,45,Male,Widowed,Salesperson,113882,Master's Degree,Karnataka,56805,6/20/2018,11/9/2023,11/8/2023,5,600666,4394,1220,Individual,In-Person Meeting,Afternoon,3,575,Accident,Marriage
88757,40,Female,Married,Entrepreneur,63434,Bachelor's Degree,West Bengal,48832,9/16/2020,11/23/2018,10/22/2024,3,629773,3061,1026,Group,Email,Afternoon,2,587,DUI,Divorce
93238,44,Female,Widowed,Entrepreneur,96611,Doctorate,Andaman and Nicobar Islands,70654,7/1/2022,6/20/2019,8/22/2023,3,535702,2201,1183,Business,In-Person Meeting,Weekends,2,578,Clean,Retirement
51815,41,Female,Married,Entrepreneur,78187,Associate Degree,Jharkhand,65436,4/27/2020,1/16/2023,3/12/2024,5,644541,3376,1200,Individual,Phone,Morning,3,512,Clean,Divorce
76676,50,Male,Single,Lawyer,86308,High School Diploma,Telangana,25600,12/5/2018,6/22/2020,8/6/2023,2,610398,2454,1165,Group,Mail,Weekends,3,646,Clean,Divorce
94954,43,Male,Single,Entrepreneur,73515,Bachelor's Degree,Tamil Nadu,58389,2/16/2020,10/25/2018,10/18/2024,0,488801,2607,1186,Business,Mail,Evening,3,615,Major Violations,Job Change
62295,48,Male,Single,Teacher,113550,Master's Degree,Puducherry,14719,7/1/2019,2/1/2022,12/19/2023,4,650075,2861,1310,Business,In-Person Meeting,Morning,3,503,Clean,Job Change
27044,40,Male,Married,Doctor,94814,Master's Degree,Madhya Pradesh,27823,2/5/2018,3/1/2020,11/15/2024,4,780293,3658,1154,Group,Email,Weekends,3,523,Minor Violations,Job Change
16873,45,Female,Married,Entrepreneur,91778,Doctorate,Telangana,18502,6/12/2021,9/5/2019,3/28/2023,5,694528,3757,957,Group,Text,Afternoon,3,652,Minor Violations,Job Change
43192,43,Male,Single,Engineer,90874,Doctorate,Telangana,38233,9/19/2022,3/20/2020,4/10/2024,5,451075,2637,1306,Business,Mail,Evening,3,492,Clean,Job Change
62022,32,Female,Single,Salesperson,83822,Associate Degree,Dadra and Nagar Haveli,80202,4/8/2023,3/17/2021,11/18/2024,2,321549,2011,1262,Family,In-Person Meeting,Weekends,0,600,Minor Violations,Childbirth
73966,55,Female,Married,Artist,98048,Master's Degree,Maharashtra,73052,10/18/2023,9/13/2021,7/22/2024,1,562284,2742,1281,Individual,Phone,Afternoon,0,555,Minor Violations,Retirement
18933,33,Male,Married,Nurse,79846,Associate Degree,Sikkim,92127,4/13/2020,7/28/2021,2/6/2024,4,358751,2422,1134,Family,Email,Morning,3,578,Clean,Divorce
87644,57,Female,Separated,Lawyer,64685,Associate Degree,Mizoram,48356,12/22/2023,11/12/2018,9/3/2023,3,658746,3583,1109,Individual,Mail,Weekends,2,530,Major Violations,Job Change
39353,45,Male,Married,Artist,75424,Bachelor's Degree,Daman and Diu,86316,2/6/2018,2/6/2018,4/20/2024,2,407561,2490,1321,Group,Phone,Weekends,0,682,Major Violations,Childbirth
99376,45,Female,Single,Teacher,100578,Doctorate,Uttarakhand,62980,9/1/2019,12/16/2022,3/28/2024,4,738197,3293,1196,Individual,Text,Anytime,3,466,Clean,Retirement
36143,48,Male,Widowed,Entrepreneur,105183,Associate Degree,Maharashtra,25720,11/15/2019,8/23/2023,8/13/2023,1,589833,3142,1103,Group,Text,Morning,2,624,DUI,Marriage
68901,35,Male,Widowed,Engineer,72794,Associate Degree,Kerala,17242,11/1/2021,9/16/2018,7/19/2023,5,682539,3498,1110,Group,Email,Morning,2,647,Accident,Marriage
42809,51,Male,Divorced,Entrepreneur,101358,Associate Degree,Lakshadweep,94394,6/8/2019,2/15/2021,5/13/2024,1,415753,2886,1113,Individual,In-Person Meeting,Evening,1,612,Minor Violations,Retirement
12645,46,Female,Single,Engineer,111123,Master's Degree,Uttarakhand,29610,11/24/2023,10/25/2022,4/11/2024,4,568159,3044,1049,Group,Mail,Weekends,1,579,Accident,Retirement
74369,48,Female,Single,Engineer,71126,Master's Degree,Arunachal Pradesh,63695,3/4/2021,11/20/2019,5/27/2024,1,663858,2849,1362,Business,Email,Afternoon,3,589,DUI,Job Change
3972,46,Male,Widowed,Doctor,69518,Doctorate,Kerala,10682,7/4/2019,5/23/2019,8/14/2023,2,558595,1524,1111,Business,Email,Weekends,0,612,Clean,Job Change
21118,48,Male,Single,Doctor,71985,Bachelor's Degree,Jharkhand,73495,7/3/2021,7/16/2023,1/13/2024,5,555714,3635,1099,Individual,Phone,Morning,1,489,Minor Violations,Marriage
5495,52,Female,Single,Teacher,114112,High School Diploma,Odisha,38659,3/17/2023,7/27/2018,7/15/2023,4,493064,3142,1217,Group,Text,Evening,2,509,Minor Violations,Retirement
23419,45,Female,Separated,Entrepreneur,89925,Associate Degree,Sikkim,85233,12/7/2022,3/7/2019,9/3/2024,5,643912,3652,1220,Group,Phone,Anytime,3,459,Minor Violations,Job Change
17753,36,Male,Married,Entrepreneur,78888,Bachelor's Degree,Tamil Nadu,82179,9/11/2019,4/3/2019,12/19/2023,3,502517,2228,1272,Group,In-Person Meeting,Weekends,0,618,DUI,Job Change
4539,48,Male,Married,Lawyer,94809,Master's Degree,Puducherry,18085,5/25/2021,7/4/2022,11/8/2024,2,497222,2996,1239,Business,Email,Weekends,2,683,Accident,Divorce
52725,51,Female,Widowed,Nurse,91664,Associate Degree,Gujarat,20421,10/1/2021,12/26/2023,8/21/2023,3,603310,3136,1155,Group,Phone,Evening,2,584,Major Violations,Divorce
4480,49,Male,Separated,Entrepreneur,77839,High School Diploma,Telangana,69024,2/18/2020,8/9/2020,3/25/2024,1,725504,2138,1274,Business,Mail,Morning,2,575,Clean,Job Change
24613,43,Female,Married,Teacher,85908,Doctorate,Puducherry,83714,9/13/2020,2/7/2022,3/5/2024,0,415042,2253,1246,Group,Email,Evening,1,568,Minor Violations,Divorce
66794,41,Male,Divorced,Salesperson,97199,Doctorate,Lakshadweep,12865,9/14/2021,4/24/2022,3/14/2024,1,637923,3812,1452,Individual,In-Person Meeting,Weekends,3,481,DUI,Marriage
39758,37,Male,Divorced,Entrepreneur,90630,Doctorate,Karnataka,44839,1/20/2018,7/22/2018,8/13/2023,5,633750,3603,1210,Group,Phone,Morning,3,634,Major Violations,Divorce
3513,40,Male,Widowed,Nurse,82336,High School Diploma,Andaman and Nicobar Islands,54892,4/6/2018,4/20/2018,7/12/2023,3,601985,2593,1025,Family,In-Person Meeting,Evening,2,543,Clean,Childbirth
73620,45,Male,Married,Artist,83011,Associate Degree,Meghalaya,72991,8/12/2018,9/6/2018,3/9/2024,2,456758,2632,1077,Group,Mail,Anytime,1,597,Major Violations,Retirement
44714,58,Male,Divorced,Entrepreneur,88128,Bachelor's Degree,Andaman and Nicobar Islands,39001,10/19/2022,5/23/2019,3/9/2024,1,538659,2494,1486,Family,Text,Weekends,1,536,Minor Violations,Retirement
37519,52,Male,Single,Artist,118207,Doctorate,Daman and Diu,69376,11/28/2019,12/9/2020,2/18/2024,4,500335,2913,991,Business,Text,Morning,2,650,Clean,Marriage
81752,54,Female,Divorced,Engineer,64051,Master's Degree,Assam,41505,12/28/2020,7/10/2021,8/25/2023,5,507473,3629,1233,Group,Mail,Morning,2,574,Minor Violations,Marriage
75467,38,Male,Single,Salesperson,73798,Bachelor's Degree,Chandigarh,60451,9/6/2019,6/5/2022,1/3/2024,1,573377,2536,1271,Business,In-Person Meeting,Morning,1,557,DUI,Marriage
96891,42,Male,Separated,Nurse,81301,Doctorate,West Bengal,51266,11/2/2018,1/19/2022,4/5/2023,3,677988,3481,1219,Family,Text,Afternoon,3,562,DUI,Marriage
32193,43,Male,Divorced,Teacher,57410,Doctorate,Chandigarh,41641,6/7/2021,6/5/2018,9/7/2023,1,314517,2341,1330,Group,Phone,Evening,2,620,Major Violations,Job Change
22486,40,Female,Divorced,Salesperson,55572,Bachelor's Degree,Uttar Pradesh,21015,3/25/2023,5/10/2021,7/18/2023,2,330012,2220,1468,Individual,Mail,Weekends,0,630,Major Violations,Job Change
10981,45,Female,Separated,Salesperson,89709,Doctorate,Goa,95103,8/9/2018,7/5/2021,6/2/2024,5,657999,4349,1179,Individual,Mail,Weekends,3,544,Major Violations,Marriage
46123,46,Male,Married,Lawyer,87107,Associate Degree,Daman and Diu,75550,3/5/2020,5/6/2020,2/5/2023,4,415472,2884,1320,Group,Mail,Afternoon,0,516,Minor Violations,Childbirth
60762,40,Female,Married,Lawyer,93229,High School Diploma,Meghalaya,66051,3/24/2019,11/3/2023,7/11/2023,2,672484,2134,1213,Group,Text,Evening,1,566,Clean,Divorce
5241,46,Male,Divorced,Manager,79996,Doctorate,Dadra and Nagar Haveli,63979,3/13/2019,9/1/2023,5/6/2024,5,505113,3878,1053,Group,Email,Evening,3,605,Minor Violations,Marriage
18158,36,Male,Single,Teacher,64626,Bachelor's Degree,Himachal Pradesh,31046,10/4/2019,8/23/2020,5/4/2024,5,476198,2468,1485,Business,Mail,Weekends,0,702,Major Violations,Marriage
79909,44,Male,Widowed,Nurse,87723,Associate Degree,Madhya Pradesh,28220,5/2/2021,10/10/2021,3/15/2023,1,698729,2416,1199,Group,Phone,Evening,2,610,Clean,Childbirth
53350,50,Female,Single,Engineer,112668,Master's Degree,Nagaland,61344,4/27/2023,10/16/2021,10/12/2023,0,812088,3315,983,Group,Mail,Evening,3,487,DUI,Job Change
1775,39,Female,Single,Manager,97943,High School Diploma,Uttarakhand,35744,1/28/2019,8/27/2020,8/18/2024,5,469434,3450,1089,Individual,Phone,Weekends,2,628,Accident,Retirement
35118,49,Female,Single,Manager,50072,Bachelor's Degree,Gujarat,39361,3/13/2023,7/16/2023,7/24/2023,0,425271,1337,1483,Family,In-Person Meeting,Evening,2,525,Clean,Retirement
89150,48,Male,Divorced,Lawyer,101402,Associate Degree,Delhi,86779,6/23/2023,11/21/2020,7/1/2023,5,644395,3478,1148,Family,In-Person Meeting,Morning,3,582,Clean,Marriage
3110,50,Male,Widowed,Nurse,108469,Master's Degree,Odisha,96532,2/1/2022,1/13/2022,7/25/2024,3,618784,3676,1507,Business,Text,Anytime,3,551,Major Violations,Marriage
10583,46,Male,Single,Entrepreneur,86235,Bachelor's Degree,Haryana,44122,10/18/2020,2/7/2023,9/24/2023,3,502671,3360,1109,Group,Mail,Anytime,3,617,Minor Violations,Marriage
4781,44,Female,Divorced,Teacher,82843,Master's Degree,Goa,40748,10/26/2021,8/2/2021,1/4/2024,1,299481,2019,1076,Business,Text,Anytime,0,554,Minor Violations,Job Change
38120,54,Female,Married,Artist,95323,Doctorate,Tamil Nadu,19925,12/8/2021,5/12/2019,8/17/2023,4,514949,2674,1192,Family,Text,Weekends,0,653,DUI,Job Change
80262,43,Male,Married,Doctor,87165,High School Diploma,Lakshadweep,78747,12/27/2019,8/20/2023,11/22/2024,1,376721,2542,1367,Family,Mail,Weekends,1,642,DUI,Childbirth
78040,44,Male,Married,Salesperson,99003,High School Diploma,Arunachal Pradesh,88601,7/17/2023,11/4/2019,3/28/2024,3,634816,2353,965,Family,In-Person Meeting,Anytime,1,591,Clean,Divorce
20041,46,Male,Divorced,Teacher,99833,Doctorate,Uttarakhand,74032,5/24/2020,9/25/2020,9/11/2023,0,627216,2326,1590,Business,In-Person Meeting,Morning,2,570,Clean,Marriage
90354,48,Male,Married,Engineer,92495,High School Diploma,Andaman and Nicobar Islands,35227,6/28/2023,6/3/2019,5/10/2023,2,535947,3141,1301,Business,Text,Evening,2,544,Major Violations,Divorce
12306,43,Female,Married,Salesperson,105818,Master's Degree,Goa,74158,11/5/2018,12/12/2021,7/7/2024,5,580418,3436,1050,Business,Mail,Afternoon,3,597,Clean,Childbirth
70061,42,Female,Divorced,Entrepreneur,89627,Bachelor's Degree,Dadra and Nagar Haveli,56928,7/28/2018,4/11/2020,12/15/2024,4,321022,2829,992,Group,Mail,Evening,0,601,DUI,Childbirth
21459,44,Male,Married,Manager,96103,Associate Degree,Haryana,96753,1/13/2020,3/23/2019,12/9/2024,5,458231,2822,1152,Group,Mail,Morning,0,550,Major Violations,Job Change
71577,46,Female,Married,Artist,92096,Doctorate,Rajasthan,46525,5/18/2018,5/2/2018,7/19/2023,0,249196,2035,1344,Group,Mail,Anytime,1,622,DUI,Job Change
67421,45,Female,Divorced,Doctor,80741,Bachelor's Degree,Goa,52620,11/24/2018,6/1/2018,3/12/2023,1,505556,2960,1519,Business,Phone,Anytime,2,566,Minor Violations,Marriage
92141,35,Male,Separated,Nurse,74620,Bachelor's Degree,Goa,71183,10/16/2022,8/11/2019,1/2/2023,2,342565,2229,1184,Group,Mail,Weekends,0,588,Major Violations,Marriage
57428,43,Female,Separated,Artist,91713,Doctorate,Daman and Diu,59624,6/13/2019,7/16/2021,6/19/2024,4,571906,3290,1246,Group,In-Person Meeting,Morning,3,526,Minor Violations,Retirement
80962,35,Male,Widowed,Manager,74669,High School Diploma,Tamil Nadu,87351,8/1/2022,11/19/2023,11/26/2023,0,396242,1419,1074,Business,Mail,Morning,1,447,Clean,Divorce
55833,53,Female,Divorced,Doctor,91525,High School Diploma,Chandigarh,16345,6/8/2023,5/10/2022,9/10/2023,3,523084,2811,1255,Group,Phone,Weekends,2,554,Clean,Marriage
2347,50,Female,Separated,Nurse,81544,Doctorate,Uttar Pradesh,16963,12/25/2021,12/20/2019,8/3/2023,4,425663,3605,1389,Business,In-Person Meeting,Morning,3,578,Major Violations,Marriage
53211,49,Male,Separated,Teacher,78424,Associate Degree,Sikkim,41147,5/4/2022,6/13/2023,8/12/2023,1,575308,1815,1279,Individual,Phone,Weekends,0,507,Clean,Job Change
87843,42,Female,Widowed,Artist,122356,Associate Degree,Rajasthan,11591,3/13/2018,12/4/2019,11/21/2023,3,514244,3844,931,Individual,In-Person Meeting,Afternoon,2,519,DUI,Marriage
74380,44,Male,Separated,Teacher,95417,Doctorate,Tamil Nadu,19953,9/20/2022,4/5/2020,3/20/2024,1,488292,1270,1485,Business,Text,Afternoon,0,554,Clean,Job Change
84809,31,Male,Widowed,Artist,70953,Bachelor's Degree,Telangana,12212,8/20/2020,6/18/2023,3/9/2024,0,387048,1948,1065,Individual,Mail,Morning,0,472,DUI,Job Change
73162,48,Female,Separated,Salesperson,84940,High School Diploma,Himachal Pradesh,92129,11/18/2021,3/17/2021,8/9/2023,2,711067,2219,1151,Family,Mail,Anytime,2,565,Clean,Job Change
98178,46,Female,Separated,Lawyer,74332,Bachelor's Degree,Karnataka,86997,12/10/2020,2/17/2018,1/25/2023,5,425251,1656,1484,Business,Text,Weekends,0,650,Clean,Divorce
80101,45,Male,Married,Lawyer,106564,Associate Degree,Odisha,45572,4/22/2020,8/21/2018,4/26/2023,2,668793,4164,1275,Individual,Text,Weekends,3,539,Major Violations,Marriage
14612,46,Male,Married,Salesperson,62286,High School Diploma,Uttar Pradesh,16316,2/23/2023,4/7/2023,6/27/2023,0,355245,2429,1358,Individual,Email,Morning,0,664,Major Violations,Childbirth
93886,48,Male,Separated,Teacher,72623,High School Diploma,Meghalaya,21762,2/5/2021,3/17/2021,9/12/2023,3,505978,3495,1410,Business,Mail,Weekends,3,584,Accident,Marriage
67010,48,Female,Separated,Nurse,55288,Associate Degree,Punjab,85180,5/22/2020,2/2/2020,4/8/2023,0,478386,981,1199,Group,Mail,Evening,0,649,Clean,Retirement
82016,37,Female,Separated,Teacher,101017,High School Diploma,Andaman and Nicobar Islands,47796,1/21/2020,5/6/2019,8/10/2023,4,569902,2128,1079,Group,Phone,Anytime,1,540,Clean,Job Change
62082,43,Male,Widowed,Artist,123836,Doctorate,Odisha,29445,11/7/2020,3/23/2023,11/4/2023,1,561318,2635,1306,Individual,Mail,Weekends,0,547,Accident,Retirement
97626,53,Female,Married,Teacher,82052,Master's Degree,Telangana,44998,3/17/2019,7/4/2021,1/20/2023,3,766487,4230,941,Individual,Phone,Weekends,3,578,Major Violations,Divorce
38860,44,Male,Widowed,Nurse,88366,Doctorate,Madhya Pradesh,38791,6/7/2022,4/18/2022,6/7/2024,0,503853,2994,1362,Group,Email,Weekends,3,595,DUI,Marriage
38878,52,Male,Married,Nurse,93427,Doctorate,Goa,45188,2/4/2020,2/8/2022,6/22/2024,1,592525,3166,1033,Family,In-Person Meeting,Evening,2,536,Major Violations,Divorce
11987,49,Male,Married,Lawyer,68208,Doctorate,Andhra Pradesh,67393,6/12/2021,11/21/2021,12/9/2023,5,424048,2837,1388,Family,Email,Evening,1,614,Accident,Job Change
6588,53,Male,Widowed,Artist,80818,High School Diploma,Lakshadweep,85805,2/24/2018,4/19/2020,6/22/2023,0,460369,2301,1162,Group,In-Person Meeting,Afternoon,0,680,Major Violations,Marriage
89701,55,Female,Divorced,Lawyer,105648,Associate Degree,Mizoram,61316,8/17/2019,3/21/2020,11/6/2023,5,584815,3438,1306,Group,Mail,Morning,3,634,Clean,Childbirth
97315,42,Male,Single,Engineer,84856,High School Diploma,Lakshadweep,14260,12/17/2022,1/2/2023,8/2/2024,3,551907,2305,1018,Business,Text,Weekends,2,478,Clean,Retirement
90918,51,Male,Widowed,Nurse,86327,Doctorate,Mizoram,37705,12/24/2022,5/2/2022,7/19/2023,2,545415,3455,1043,Business,Phone,Weekends,2,472,Major Violations,Childbirth
66629,41,Female,Single,Artist,85194,Associate Degree,Chandigarh,73605,11/8/2020,2/28/2020,9/28/2023,4,388219,2406,1794,Individual,Text,Weekends,0,649,Accident,Divorce
79280,41,Female,Widowed,Entrepreneur,112048,Doctorate,Dadra and Nagar Haveli,39736,2/25/2019,2/15/2021,10/13/2024,4,663881,3597,966,Business,Email,Afternoon,3,660,DUI,Job Change
34649,41,Female,Separated,Lawyer,83878,Doctorate,Kerala,94715,3/18/2021,9/5/2022,2/12/2024,2,405847,3099,1233,Family,Phone,Weekends,3,639,Major Violations,Marriage
53258,39,Male,Widowed,Engineer,82801,Master's Degree,Lakshadweep,12965,11/24/2021,9/6/2023,7/4/2024,2,655349,1977,1231,Family,Phone,Morning,0,686,Minor Violations,Retirement
19937,41,Female,Married,Artist,107932,Bachelor's Degree,Himachal Pradesh,58026,7/26/2019,1/19/2019,5/7/2023,5,583656,3060,1290,Group,In-Person Meeting,Weekends,1,620,DUI,Job Change
44112,53,Female,Separated,Entrepreneur,56024,High School Diploma,Goa,52114,12/14/2019,4/16/2022,4/7/2024,0,398994,1777,1293,Business,In-Person Meeting,Anytime,0,568,DUI,Job Change
96062,42,Female,Separated,Doctor,109636,Bachelor's Degree,Jharkhand,34214,7/21/2020,5/9/2019,8/10/2023,4,498174,3497,1058,Business,Email,Afternoon,3,523,Minor Violations,Divorce
48779,47,Male,Separated,Doctor,85112,Bachelor's Degree,Chhattisgarh,73389,12/23/2019,5/26/2023,9/12/2024,4,471335,3251,1226,Business,In-Person Meeting,Morning,3,554,DUI,Retirement
35308,57,Male,Widowed,Lawyer,69974,Associate Degree,Daman and Diu,55288,6/23/2023,5/16/2023,10/17/2023,2,447770,2104,1441,Business,Phone,Anytime,0,589,DUI,Retirement
86715,41,Female,Separated,Nurse,91829,Associate Degree,Uttarakhand,67441,12/12/2022,4/22/2022,7/5/2023,2,675751,3414,1341,Family,Text,Weekends,3,647,Major Violations,Childbirth
13500,48,Female,Widowed,Salesperson,62268,Doctorate,Haryana,50722,12/26/2021,5/13/2019,9/22/2024,2,447022,1660,1156,Business,Text,Weekends,1,623,Clean,Divorce
28560,45,Female,Widowed,Salesperson,110428,Associate Degree,Rajasthan,65033,8/27/2023,5/2/2020,5/1/2023,1,701657,2788,1181,Business,Mail,Evening,0,540,Major Violations,Marriage
34820,32,Male,Widowed,Salesperson,88328,High School Diploma,West Bengal,73018,11/24/2019,12/20/2019,9/13/2024,1,491576,2368,1516,Business,Phone,Evening,1,545,Minor Violations,Marriage
89836,32,Male,Single,Teacher,57879,Associate Degree,Lakshadweep,17908,9/16/2022,8/4/2020,7/19/2023,5,314484,1990,1521,Group,Mail,Afternoon,0,597,Accident,Divorce
36349,52,Female,Widowed,Engineer,117430,Associate Degree,Bihar,39239,1/17/2023,5/8/2020,6/19/2024,3,421277,2277,1575,Group,Email,Weekends,2,540,Clean,Divorce
3579,32,Male,Separated,Doctor,76311,Bachelor's Degree,Jharkhand,39920,9/7/2022,12/23/2023,10/16/2023,1,421650,1538,1318,Business,In-Person Meeting,Afternoon,2,659,Clean,Divorce
84054,39,Male,Separated,Salesperson,64722,Associate Degree,Andaman and Nicobar Islands,21499,5/16/2023,11/25/2018,6/17/2024,3,431862,1933,1400,Family,Mail,Afternoon,0,489,Minor Violations,Retirement
28446,50,Male,Separated,Salesperson,70604,Master's Degree,Meghalaya,59597,2/8/2018,6/28/2018,9/18/2023,5,509992,2716,1305,Family,Mail,Evening,2,624,Clean,Childbirth
38851,41,Male,Divorced,Lawyer,77743,Associate Degree,Delhi,41944,9/4/2019,11/8/2020,8/5/2024,2,453419,2776,1312,Group,Phone,Evening,2,627,Accident,Divorce
43372,37,Male,Widowed,Nurse,65558,Associate Degree,Meghalaya,83813,3/7/2021,9/24/2021,1/1/2023,2,617537,3394,1198,Individual,Mail,Weekends,3,705,Minor Violations,Childbirth
64288,43,Male,Single,Engineer,80859,Bachelor's Degree,Andaman and Nicobar Islands,78313,12/4/2023,5/18/2021,6/27/2023,4,365403,3185,999,Business,Mail,Anytime,3,609,Major Violations,Divorce
11550,50,Male,Divorced,Entrepreneur,105849,Associate Degree,Andaman and Nicobar Islands,16669,3/8/2022,1/20/2019,3/19/2023,4,482727,2447,1344,Business,Email,Anytime,1,517,Clean,Divorce
76691,44,Female,Separated,Nurse,110668,Associate Degree,Meghalaya,35680,1/13/2018,1/8/2023,2/6/2023,0,769066,3032,1321,Business,Email,Afternoon,3,534,Minor Violations,Retirement
43742,46,Male,Widowed,Salesperson,77895,Bachelor's Degree,Dadra and Nagar Haveli,68686,3/4/2018,12/26/2023,9/12/2024,0,415810,2258,1301,Business,In-Person Meeting,Morning,0,597,Accident,Childbirth
64488,46,Female,Separated,Entrepreneur,111792,Doctorate,Haryana,32940,12/11/2019,5/13/2020,10/21/2024,5,554129,4071,1065,Individual,Phone,Weekends,3,584,Accident,Retirement
97818,32,Male,Married,Manager,85257,Associate Degree,Puducherry,64571,12/16/2020,2/18/2023,9/12/2023,5,375453,2615,1139,Family,Email,Weekends,1,714,Major Violations,Job Change
41657,35,Male,Married,Lawyer,83833,Master's Degree,Odisha,95241,5/9/2020,5/18/2023,9/20/2023,4,441417,2528,1317,Individual,Mail,Morning,2,613,Clean,Job Change
19818,40,Male,Widowed,Engineer,78500,Associate Degree,Mizoram,75366,8/19/2022,6/1/2018,3/7/2023,4,548316,3016,1536,Family,In-Person Meeting,Weekends,3,507,DUI,Retirement
82691,46,Male,Single,Artist,93023,Bachelor's Degree,Gujarat,73005,11/10/2022,7/1/2019,1/25/2024,4,598255,3281,1188,Group,Phone,Weekends,3,617,DUI,Job Change
97799,47,Female,Divorced,Teacher,95621,Associate Degree,Rajasthan,22651,11/6/2022,7/11/2021,1/21/2024,3,442728,2966,1223,Group,Mail,Weekends,2,681,Major Violations,Job Change
94847,46,Male,Widowed,Artist,87648,High School Diploma,Chandigarh,96153,9/14/2023,12/22/2018,3/5/2023,1,568182,1356,1344,Family,Mail,Anytime,0,578,Clean,Job Change
68015,39,Female,Single,Manager,95882,Doctorate,Mizoram,19095,7/13/2022,9/5/2022,5/4/2024,5,671987,3390,1183,Group,Mail,Evening,2,524,Accident,Job Change
23832,49,Male,Single,Artist,92133,Bachelor's Degree,Karnataka,36063,11/12/2022,4/6/2021,2/12/2024,5,621212,3624,1164,Individual,Phone,Weekends,2,620,Major Violations,Retirement
90573,45,Male,Separated,Engineer,100391,Bachelor's Degree,Assam,18282,9/15/2020,10/21/2022,5/28/2023,5,325327,1708,1286,Business,Phone,Morning,0,596,Clean,Retirement
91931,45,Male,Married,Artist,96974,Master's Degree,Lakshadweep,42552,2/17/2019,9/19/2023,1/2/2024,2,692211,3474,983,Group,Email,Morning,3,661,DUI,Divorce
